id,cell,lang,label,rung,family,role,verdict,rate_warp,source,channel,arm,fps,n_frames,m.dur_s,m.amp,m.vel_rms,m.vel_rms_excess,m.noise_sigma,m.thr_used,m.n_events,m.event_rate,m.prom_median,m.prom_max,m.max_over_median,m.gini,m.cv,m.mean_in_span,fplan.n_f0_peaks,fplan.n_events,fplan.recall,fplan.precision,fplan.events_per_f0,fplan.recall_chance,fplan.recall_excess,fplan.precision_chance,fplan.precision_excess,fplan.hits,fpost.n_f0_peaks,fpost.n_events,fpost.recall,fpost.precision,fpost.events_per_f0,fpost.recall_chance,fpost.recall_excess,fpost.precision_chance,fpost.precision_excess,fpost.hits,coup.r_phrase,coup.lag_phrase,coup.r_tone,coup.lag_tone,coup.r_phrase_rev,coup.r_tone_rev,coup.tone_band_frac,accent_resp_median,fplan.recall_chance_cross,fplan.recall_excess_cross,x.k_praat,x.k_pyin,x.g_ip,x.reg_praat,x.reg_pyin,x.d_rms_speech_db
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emote,lid_upper,clean,25,162,5.2,0.0355149,0.13527,0.129518,0.0041605,0.0164365,8,1.53846,0.0198594,0.0298509,1.50312,0.106816,0.200396,0.0525465,6,8,0.833333,0.625,1.33333,0.744167,0.0891667,0.63375,-0.00875,5,6,8,0,0,1.33333,0.4525,-0.4525,0.346875,-0.346875,0,0.160385,-0.2,0.235994,0.05,0.230699,0.180805,0.328901,0.020136,0.5,0.333333,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emote,lid_upper,noise,25,162,5.2,0.0356586,0.137154,0.130663,0.00444493,0.0167004,8,1.53846,0.020639,0.0300021,1.45366,0.102264,0.191967,0.05244,6,8,1,0.75,1.33333,0.795,0.205,0.62875,0.12125,6,6,8,0,0,1.33333,0.4525,-0.4525,0.341875,-0.341875,0,,,,,,,,,0.444444,0.555556,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emote,jaw,clean,25,162,5.2,0.164427,0.626052,0.600735,0.0187885,0.0674683,8,1.53846,0.100744,0.179846,1.78518,0.190347,0.34617,1.2205,6,8,0.833333,0.75,1.33333,0.739167,0.0941667,0.631875,0.118125,5,6,8,0.5,0.375,1.33333,0.455833,0.0441667,0.341875,0.033125,3,0.154725,-0.2,0.304712,0.0833333,0.302651,0.206712,0.287237,0.125543,0.5,0.333333,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,emote,jaw,noise,25,162,5.2,0.1662,0.636528,0.607433,0.0202818,0.073159,6,1.15385,0.116048,0.184361,1.58866,0.145187,0.263273,1.22089,6,6,0.666667,0.833333,1,0.550833,0.115833,0.623333,0.21,4,6,6,0.5,0.5,1,0.33,0.17,0.33,0.17,3,,,,,,,,,0.5,0.166667,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,medtalk,brow_inner,clean,60,390,5.18333,0.0795787,0.161352,0.154709,0.00756068,0.0366537,3,0.578778,0.045029,0.0454313,1.00893,0.0313595,0.064444,0.545512,6,3,0.166667,0.333333,0.5,0.328333,-0.161667,0.651667,-0.318333,1,6,3,0,0,0.5,0.17,-0.17,0.34,-0.34,0,0.31677,-0.116667,0.186237,-0.166667,0.602364,0.198677,0.291212,0.0351327,0.5,-0.333333,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,medtalk,brow_inner,noise,60,390,5.18333,0.0787784,0.163168,0.154464,0.00867532,0.0391222,3,0.578778,0.0447667,0.0468798,1.0472,0.0238611,0.0439357,0.545651,6,3,0.166667,0.333333,0.5,0.328333,-0.161667,0.651667,-0.318333,1,6,3,0,0,0.5,0.17,-0.17,0.34,-0.34,0,,,,,,,,,0.444444,-0.277778,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,medtalk,brow_outer,clean,60,390,5.18333,0.0607356,0.136682,0.132481,0.00554829,0.0273365,2,0.385852,0.0386263,0.043049,1.1145,,,0.17526,6,2,0.166667,0.5,0.333333,0.219167,-0.0525,0.6575,-0.1575,1,6,2,0,0,0.333333,0.115,-0.115,0.345,-0.345,0,0.361589,0.133333,0.182376,-0.133333,0.513088,0.251596,0.330844,0.0312442,0.5,-0.333333,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,medtalk,brow_outer,noise,60,390,5.18333,0.0602105,0.134254,0.128994,0.00613997,0.0288394,2,0.385852,0.0365069,0.0403282,1.10467,,,0.17534,6,2,0.166667,0.5,0.333333,0.219167,-0.0525,0.6575,-0.1575,1,6,2,0,0,0.333333,0.115,-0.115,0.345,-0.345,0,,,,,,,,,0.444444,-0.277778,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,medtalk,lid_upper,clean,60,390,5.18333,0.0167907,0.0529618,0.0515536,0.00200174,0.0104121,2,0.385852,0.0127219,0.0143089,1.12475,,,0.00729117,6,2,0.333333,1,0.333333,0.215833,0.1175,0.6525,0.3475,2,6,2,0.166667,0.5,0.333333,0.12,0.0466667,0.36,0.14,1,0.379399,-0.0833333,0.20678,-0.05,0.32948,0.292022,0.640669,0.009056,0.333333,0,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,medtalk,lid_upper,noise,60,390,5.18333,0.0169009,0.0533046,0.0519358,0.00198029,0.0101982,2,0.385852,0.0128745,0.0143409,1.11391,,,0.0073117,6,2,0.333333,1,0.333333,0.215833,0.1175,0.6525,0.3475,2,6,2,0.166667,0.5,0.333333,0.12,0.0466667,0.36,0.14,1,,,,,,,,,0.333333,0,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,medtalk,jaw,clean,60,390,5.18333,0.199763,0.581764,0.578478,0.0101889,0.0370971,9,1.73633,0.133681,0.166942,1.24881,0.192535,0.351388,0.20082,6,9,0.833333,0.555556,1.5,0.7925,0.0408333,0.629444,-0.0738889,5,6,9,0.333333,0.222222,1.5,0.5025,-0.169167,0.337778,-0.115556,2,0.291082,-0.0833333,0.36313,-0.133333,0.474107,0.243167,0.258942,0.137995,0.722222,0.111111,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,medtalk,jaw,noise,60,390,5.18333,0.202921,0.59048,0.585762,0.0122916,0.0472857,9,1.73633,0.136825,0.168324,1.23022,0.192047,0.354103,0.200615,6,9,0.833333,0.555556,1.5,0.7925,0.0408333,0.629444,-0.0738889,5,6,9,0.333333,0.222222,1.5,0.5025,-0.169167,0.337778,-0.115556,2,,,,,,,,,0.611111,0.222222,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,medtalk,brow_inner_net,clean,60,390,5.18333,0.103788,0.232848,0.226786,0.00870938,0.0468255,2,0.385852,0.0612072,0.0634581,1.03677,,,0.537475,6,2,0.166667,0.5,0.333333,0.2175,-0.0508333,0.6425,-0.1425,1,6,2,0,0,0.333333,0.113333,-0.113333,0.34,-0.34,0,,,,,,,,,0.555556,-0.388889,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,medtalk,brow_inner_net,noise,60,390,5.18333,0.103376,0.232607,0.225649,0.00931732,0.0498992,2,0.385852,0.0611513,0.06372,1.04201,,,0.53777,6,2,0.166667,0.5,0.333333,0.216667,-0.05,0.645,-0.145,1,6,2,0,0,0.333333,0.110833,-0.110833,0.3325,-0.3325,0,,,,,,,,,0.388889,-0.222222,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,medtalk,brow_outer_net,clean,60,390,5.18333,0.0908694,0.209409,0.204898,0.00713356,0.0357043,3,0.578778,0.0460009,0.0518894,1.12801,0.0406489,0.0763455,0.167223,6,3,0.166667,0.333333,0.5,0.315,-0.148333,0.628333,-0.295,1,6,3,0,0,0.5,0.1675,-0.1675,0.335,-0.335,0,,,,,,,,,0.5,-0.333333,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,medtalk,brow_outer_net,noise,60,390,5.18333,0.0932436,0.212401,0.204565,0.00943139,0.0423602,3,0.578778,0.048858,0.052894,1.08261,0.0415438,0.076475,0.167009,6,3,0.166667,0.333333,0.5,0.315,-0.148333,0.628333,-0.295,1,6,3,0,0,0.5,0.1675,-0.1675,0.335,-0.335,0,,,,,,,,,0.388889,-0.222222,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,f0_follower,brow_inner,clean,60,390,5.18333,4.9092,7.10957,7.10955,0.00275195,0.545342,3,0.578778,3.07616,3.26986,1.06297,0.148048,0.298179,1.28657,6,3,0.5,1,0.5,0.329167,0.170833,0.655,0.345,3,6,3,0.333333,0.666667,0.5,0.185,0.148333,0.37,0.296667,2,0.585572,0,0.325587,-0.0333333,0.0595679,0.156817,0.0109342,1.06763,0.444444,0.0555556,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,f0_follower,brow_inner,noise,60,390,5.18333,5.1082,7.33083,7.1927,0.2337,0.767961,3,0.578778,3.0474,3.43508,1.12722,0.156286,0.303227,1.28601,6,3,0.5,1,0.5,0.329167,0.170833,0.655,0.345,3,6,3,0.333333,0.666667,0.5,0.185,0.148333,0.37,0.296667,2,,,,,,,,,0.388889,0.111111,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,f0_follower,brow_outer,clean,60,390,5.18333,4.9092,7.10957,7.10955,0.00275195,0.545342,3,0.578778,3.07616,3.26986,1.06297,0.148048,0.298179,1.28657,6,3,0.5,1,0.5,0.329167,0.170833,0.655,0.345,3,6,3,0.333333,0.666667,0.5,0.185,0.148333,0.37,0.296667,2,0.585572,0,0.325587,-0.0333333,0.0595679,0.156817,0.0109342,1.06763,0.444444,0.0555556,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,f0_follower,brow_outer,noise,60,390,5.18333,5.12916,7.4097,7.30626,0.20357,0.797048,3,0.578778,2.95148,3.23766,1.09696,0.131398,0.256924,1.29387,6,3,0.5,1,0.5,0.329167,0.170833,0.655,0.345,3,6,3,0.333333,0.666667,0.5,0.1875,0.145833,0.375,0.291667,2,,,,,,,,,0.388889,0.111111,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,energy_follower,brow_inner,clean,60,390,5.18333,21.9812,61.8415,61.8339,0.15961,1.62059,11,2.12219,8.2701,18.3639,2.22052,0.26834,0.488523,17.5404,6,11,1,0.636364,1.83333,0.949167,0.0508333,0.622273,0.0140909,6,6,11,0.333333,0.181818,1.83333,0.635833,-0.3025,0.346818,-0.165,2,0.492953,-0.1,0.254105,-0.15,0.362912,0.129103,0.136185,14.6095,0.777778,0.222222,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,energy_follower,brow_inner,noise,60,390,5.18333,21.66,61.4851,61.3917,0.558719,2.36712,10,1.92926,8.80302,18.1283,2.05933,0.228413,0.422875,17.5254,6,10,1,0.7,1.66667,0.8825,0.1175,0.6185,0.0815,6,6,10,0.333333,0.2,1.66667,0.579167,-0.245833,0.3475,-0.1475,2,,,,,,,,,0.777778,0.222222,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,energy_follower,brow_outer,clean,60,390,5.18333,21.9812,61.8415,61.8339,0.15961,1.62059,11,2.12219,8.2701,18.3639,2.22052,0.26834,0.488523,17.5404,6,11,1,0.636364,1.83333,0.949167,0.0508333,0.622273,0.0140909,6,6,11,0.333333,0.181818,1.83333,0.635833,-0.3025,0.346818,-0.165,2,0.492953,-0.1,0.254105,-0.15,0.362912,0.129103,0.136185,14.6095,0.777778,0.222222,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,energy_follower,brow_outer,noise,60,390,5.18333,21.6862,61.2947,61.1961,0.573456,2.28972,10,1.92926,8.80194,17.9347,2.03759,0.227268,0.42118,17.5188,6,10,1,0.7,1.66667,0.878333,0.121667,0.623,0.077,6,6,10,0.5,0.3,1.66667,0.575,-0.075,0.345,-0.045,3,,,,,,,,,0.777778,0.222222,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k075,jp_jvnvF2_reg1_hap,jp,hap,k075,span,rung,ok,1,medtalk_st,intensity,clean,60,390,5.18333,0.0969803,0.359712,0.359234,0.00305693,0.023086,9,1.73633,0.0490143,0.0722496,1.47405,0.128342,0.238385,0.550893,6,9,0.833333,0.555556,1.5,0.840833,-0.0075,0.637778,-0.0822222,5,6,9,0.166667,0.111111,1.5,0.499167,-0.3325,0.344444,-0.233333,1,,,,,,,,,0.722222,0.111111,0.744,0.747,0.98,-0.082,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emoface,brow_inner,clean,60,390,5.18333,0.123719,0.188314,0.1883,0.000385084,0.0114082,6,1.15756,0.0418089,0.0787296,1.88308,0.304978,0.5484,0.575241,6,6,0.5,0.5,1,0.594167,-0.0941667,0.64,-0.14,3,6,6,0.166667,0.166667,1,0.3575,-0.190833,0.3575,-0.190833,1,0.578039,0.133333,0.354186,-0.1,0.688746,0.276533,0.041114,0.0468003,0.444444,0.0555556,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emoface,brow_inner,noise,60,390,5.18333,0.121707,0.191796,0.190238,0.0040263,0.0158561,6,1.15756,0.0420764,0.0809596,1.92411,0.301984,0.540257,0.5751,6,6,0.5,0.5,1,0.594167,-0.0941667,0.64,-0.14,3,6,6,0.166667,0.166667,1,0.3575,-0.190833,0.3575,-0.190833,1,,,,,,,,,0.388889,0.111111,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emoface,brow_outer,clean,60,390,5.18333,0.0446679,0.147833,0.147822,0.000297372,0.00991129,7,1.35048,0.0170638,0.0691055,4.04982,0.367151,0.723619,0.158358,6,7,0.666667,0.571429,1.16667,0.654167,0.0125,0.625,-0.0535714,4,6,7,0.166667,0.142857,1.16667,0.373333,-0.206667,0.327143,-0.184286,1,0.47737,-0.133333,0.147911,-0.116667,0.15448,0.260763,0.121897,0.0199631,0.611111,0.0555556,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emoface,brow_outer,noise,60,390,5.18333,0.044945,0.151126,0.149565,0.00357439,0.0132362,5,0.96463,0.0272018,0.0685279,2.51924,0.310745,0.578335,0.158369,6,5,0.333333,0.4,0.833333,0.519167,-0.185833,0.624,-0.224,2,6,5,0.166667,0.2,0.833333,0.27,-0.103333,0.324,-0.124,1,,,,,,,,,0.555556,-0.222222,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emoface,lid_upper,clean,60,390,5.18333,0.0623759,0.102378,0.102371,0.000187155,0.00167384,9,1.73633,0.0170549,0.0401442,2.35382,0.423337,0.76433,0.0242071,6,9,0.833333,0.666667,1.5,0.811667,0.0216667,0.636111,0.0305556,5,6,9,0.5,0.333333,1.5,0.506667,-0.00666667,0.337778,-0.00444444,3,0.154867,0.5,0.223452,0.433333,-0.0919118,0.0284753,0.0302229,0.0291045,0.833333,0,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emoface,lid_upper,noise,60,390,5.18333,0.0624823,0.102589,0.102546,0.000491964,0.00207559,9,1.73633,0.0169332,0.0404403,2.38822,0.423135,0.765118,0.0242055,6,9,0.833333,0.666667,1.5,0.800833,0.0325,0.633889,0.0327778,5,6,9,0.5,0.333333,1.5,0.506667,-0.00666667,0.337778,-0.00444444,3,,,,,,,,,0.777778,0.0555556,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emoface,jaw,clean,60,390,5.18333,0.406164,1.01796,1.01787,0.00220151,0.0321294,8,1.54341,0.237038,0.385367,1.62576,0.300481,0.529203,0.218144,6,8,0.666667,0.625,1.33333,0.751667,-0.085,0.63875,-0.01375,4,6,8,0.333333,0.25,1.33333,0.446667,-0.113333,0.338125,-0.088125,2,0.0327045,-0.15,0.267635,-0.15,-0.126866,0.09628,0.0762462,0.287907,0.722222,-0.0555556,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emoface,jaw,noise,60,390,5.18333,0.418183,1.02273,1.02056,0.0109936,0.0432549,7,1.35048,0.260729,0.377357,1.44731,0.22992,0.410415,0.218143,6,7,0.666667,0.571429,1.16667,0.664167,0.0025,0.629286,-0.0578571,4,6,7,0.333333,0.285714,1.16667,0.380833,-0.0475,0.327857,-0.0421429,2,,,,,,,,,0.722222,-0.0555556,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emoface,brow_inner_net,clean,60,390,5.18333,0.133613,0.191564,0.191545,0.000445568,0.0172364,3,0.578778,0.0716717,0.0799162,1.11503,0.025415,0.0531177,0.55876,6,3,0.166667,0.333333,0.5,0.329167,-0.1625,0.656667,-0.323333,1,6,3,0.166667,0.333333,0.5,0.185,-0.0183333,0.37,-0.0366667,1,,,,,,,,,0.555556,-0.388889,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emoface,brow_inner_net,noise,60,390,5.18333,0.134994,0.18799,0.184867,0.00562981,0.0253237,3,0.578778,0.0735732,0.0771744,1.04895,0.0255409,0.0470826,0.559268,6,3,0.166667,0.333333,0.5,0.328333,-0.161667,0.65,-0.316667,1,6,3,0,0,0.5,0.18,-0.18,0.36,-0.36,0,,,,,,,,,0.388889,-0.222222,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emoface,brow_outer_net,clean,60,390,5.18333,0.0545785,0.155918,0.155905,0.000327388,0.017464,4,0.771704,0.0324698,0.067399,2.07574,0.192841,0.39937,0.141876,6,4,0.333333,0.5,0.666667,0.425833,-0.0925,0.63125,-0.13125,2,6,4,0.166667,0.25,0.666667,0.2325,-0.0658333,0.34875,-0.09875,1,,,,,,,,,0.666667,-0.333333,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emoface,brow_outer_net,noise,60,390,5.18333,0.0576087,0.169498,0.165319,0.00617179,0.0244277,4,0.771704,0.036086,0.0745297,2.06534,0.216353,0.430865,0.142051,6,4,0.333333,0.5,0.666667,0.425833,-0.0925,0.63125,-0.13125,2,6,4,0.166667,0.25,0.666667,0.2325,-0.0658333,0.34875,-0.09875,1,,,,,,,,,0.5,-0.166667,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emotalk,brow_inner,clean,30,196,5.2,0.139292,0.344221,0.339343,0.0067373,0.0183262,9,1.73077,0.0426647,0.186964,4.38217,0.395619,0.762337,0.138553,6,9,0.666667,0.555556,1.5,0.763333,-0.0966667,0.623333,-0.0677778,4,6,9,0.333333,0.222222,1.5,0.485,-0.151667,0.326667,-0.104444,2,0.296927,0.5,0.220173,0.366667,0.220162,0.144377,0.116127,0.0784989,0.888889,-0.222222,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emotalk,brow_inner,noise,30,196,5.2,0.137393,0.346784,0.339868,0.00804059,0.0226895,8,1.53846,0.0515213,0.189029,3.66895,0.358018,0.686987,0.138351,6,8,0.5,0.5,1.33333,0.69,-0.19,0.624375,-0.124375,3,6,8,0.333333,0.25,1.33333,0.43,-0.0966667,0.32625,-0.07625,2,,,,,,,,,0.833333,-0.333333,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emotalk,brow_outer,clean,30,196,5.2,0.132416,0.342579,0.33796,0.00654125,0.0140768,9,1.73077,0.050437,0.184929,3.66653,0.383596,0.726953,0.0683907,6,9,0.666667,0.555556,1.5,0.774167,-0.1075,0.630556,-0.075,4,6,9,0.333333,0.222222,1.5,0.489167,-0.155833,0.331667,-0.109444,2,0.257481,0.5,0.272777,0.366667,0.200741,0.171905,0.126789,0.0654561,0.833333,-0.166667,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emotalk,brow_outer,noise,30,196,5.2,0.132134,0.341041,0.335653,0.00704467,0.0159763,9,1.73077,0.0503908,0.184758,3.6665,0.374854,0.715971,0.0682848,6,9,0.666667,0.555556,1.5,0.765833,-0.0991667,0.628333,-0.0727778,4,6,9,0.333333,0.222222,1.5,0.4825,-0.149167,0.331667,-0.109444,2,,,,,,,,,0.833333,-0.166667,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emotalk,lid_upper,clean,30,196,5.2,0.438748,0.99743,0.988771,0.0153006,0.0431765,7,1.34615,0.128039,0.314499,2.45628,0.336339,0.632201,0.186603,6,7,0.833333,0.714286,1.16667,0.710833,0.1225,0.633571,0.0807143,5,6,7,0.333333,0.285714,1.16667,0.410833,-0.0775,0.352143,-0.0664286,2,0.17437,0.283333,0.210201,0.35,0.613349,0.0887523,0.112232,0.22195,0.722222,0.111111,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emotalk,lid_upper,noise,30,196,5.2,0.438366,1.00926,0.996007,0.0190216,0.0577473,6,1.15385,0.137129,0.312687,2.28025,0.289651,0.542888,0.186323,6,6,0.666667,0.666667,1,0.639167,0.0275,0.643333,0.0233333,4,6,6,0.166667,0.166667,1,0.3575,-0.190833,0.3575,-0.190833,1,,,,,,,,,0.722222,-0.0555556,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emotalk,jaw,clean,30,196,5.2,0.310654,0.861612,0.853472,0.0137852,0.04208,11,2.11538,0.106381,0.302656,2.84503,0.318092,0.591287,0.245822,6,11,0.833333,0.727273,1.83333,0.8375,-0.00416667,0.62,0.107273,5,6,11,0.833333,0.454545,1.83333,0.590833,0.2425,0.338636,0.115909,5,0.442376,0.5,0.231946,0.1,0.389448,0.17903,0.170697,0.148119,0.722222,0.111111,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emotalk,jaw,noise,30,196,5.2,0.316052,0.866365,0.857,0.0148225,0.0479203,10,1.92308,0.105759,0.307045,2.90325,0.297341,0.558303,0.245432,6,10,0.833333,0.8,1.66667,0.786667,0.0466667,0.6205,0.1795,5,6,10,0.833333,0.5,1.66667,0.536667,0.296667,0.34,0.16,5,,,,,,,,,0.666667,0.166667,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emotalk,brow_inner_net,clean,30,196,5.2,0.357392,0.73225,0.718999,0.0161796,0.049989,7,1.34615,0.159232,0.292283,1.83558,0.275194,0.487195,-0.130352,6,7,0.666667,0.571429,1.16667,0.616667,0.05,0.623571,-0.0521429,4,6,7,0.166667,0.142857,1.16667,0.4,-0.233333,0.345,-0.202143,1,,,,,,,,,0.833333,-0.166667,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emotalk,brow_inner_net,noise,30,196,5.2,0.355281,0.722376,0.704721,0.0185196,0.0621414,6,1.15385,0.167233,0.283804,1.69706,0.228892,0.404323,-0.130436,6,6,0.666667,0.666667,1,0.581667,0.085,0.619167,0.0475,4,6,6,0.166667,0.166667,1,0.341667,-0.175,0.341667,-0.175,1,,,,,,,,,0.833333,-0.166667,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emotalk,brow_outer_net,clean,30,196,5.2,0.341008,0.70663,0.694277,0.0153491,0.046986,7,1.34615,0.15452,0.290921,1.88273,0.271266,0.488229,-0.200515,6,7,0.666667,0.571429,1.16667,0.6225,0.0441667,0.626429,-0.055,4,6,7,0.166667,0.142857,1.16667,0.396667,-0.23,0.34,-0.197143,1,,,,,,,,,0.777778,-0.111111,1.285,1.294,0.985,0.067,0,0
jp_jvnvF2_reg1_hap__k133,jp_jvnvF2_reg1_hap,jp,hap,k133,span,rung,warn,1,emotalk,brow_outer_net,noise,30,196,5.2,0.345633,0.709253,0.690622,0.0188424,0.0523571,7,1.34615,0.153934,0.285508,1.85474,0.267035,0.479789,-0.199882,6,7,0.666667,0.571429,1.16667,0.625,0.0416667,0.629286,-0.0578571,4,6,7,0.166667,0.142857,1.16667,0.4025,-0.235833,0.347857,-0.205,1,,,,,,,,,0.777778,-0.111111,1.285,1.294,0.985,0.067,0,0
