source,channel,arm,family,metric,excl_fail,slope,ci_lo,ci_hi,p_boot_le0,rho,rho_items_mean,frac_monotone,r_within,swing_frac,n_items,n_cells,log_y_used,subset
emoface,brow_outer,clean,rate,m.amp,False,-0.35295,-1.3579,0.652,0.724,-0.24371,,,-0.28582,0.11818,10,5,True,lang:cn (descriptive)
emoface,brow_outer,clean,rate,m.amp,False,-3.069,-10.806,1.8845,0.728,-0.29277,,,-0.48445,0.21964,6,3,True,lang:en (descriptive)
emoface,brow_outer,clean,rate,m.amp,False,-0.34516,-0.79603,0.10571,0.91,-0.54554,,,-0.58178,0.054462,8,4,True,lang:jp (descriptive)
emoface,brow_outer,noise,span,m.amp,False,-0.033292,-0.10768,0.058605,0.788,-0.14393,1.8504e-17,0,-0.12709,0.2293,60,12,True,all
emoface,brow_outer,noise,span,m.amp,True,-0.021142,-0.10258,0.085034,0.6775,-0.082223,0.075,0.083333,-0.083435,0.20732,58,12,True,excl_fail
emoface,brow_outer,noise,span,m.amp,False,-0.042017,-0.10839,0.044243,0.813,-0.038462,0.22,0,-0.15247,0.19817,25,5,True,lang:cn (descriptive)
emoface,brow_outer,noise,span,m.amp,False,0.04523,-0.17997,0.35842,0.343,0.046429,0.033333,0,0.14434,0.29684,15,3,True,lang:en (descriptive)
emoface,brow_outer,noise,span,m.amp,False,-0.086403,-0.17836,0.026794,0.91,-0.36992,-0.3,0,-0.44432,0.16902,20,4,True,lang:jp (descriptive)
emoface,brow_outer,noise,span_pyin,m.amp,False,0.0203,-0.13387,0.066085,0.3935,-0.12909,-0.058333,0,0.10567,0.2293,60,12,True,all
emoface,brow_outer,noise,span_pyin,m.amp,True,0.02741,-0.12168,0.071767,0.365,-0.075887,0.075,0.083333,0.14848,0.20732,58,12,True,excl_fail
emoface,brow_outer,noise,span_pyin,m.amp,False,-0.02854,-0.14019,0.05522,0.716,0.037692,0.22,0,-0.08509,0.19817,25,5,True,lang:cn (descriptive)
emoface,brow_outer,noise,span_pyin,m.amp,False,0.060013,-0.20969,0.085255,0.277,0.096429,-0.2,0,0.40682,0.29684,15,3,True,lang:en (descriptive)
emoface,brow_outer,noise,span_pyin,m.amp,False,-0.090775,-0.17791,0.027916,0.91,-0.39248,-0.3,0,-0.46009,0.16902,20,4,True,lang:jp (descriptive)
emoface,brow_outer,noise,dyn,m.amp,False,-0.031409,-0.16411,0.11253,0.6735,-0.18755,-0.125,0.16667,-0.11347,0.14828,36,12,True,all
emoface,brow_outer,noise,dyn,m.amp,False,-0.038807,-0.19033,0.18658,0.689,-0.31786,-0.3,0.2,-0.16558,0.14883,15,5,True,lang:cn (descriptive)
emoface,brow_outer,noise,dyn,m.amp,False,-0.1095,-0.52386,0.4137,0.644,-0.46667,-0.33333,0.33333,-0.26116,0.2704,9,3,True,lang:en (descriptive)
emoface,brow_outer,noise,dyn,m.amp,False,0.037618,-0.050385,0.095365,0.19,0.25175,0.25,0,0.22101,0.10938,12,4,True,lang:jp (descriptive)
emoface,brow_outer,noise,combined,m.amp,False,-0.030806,-0.076193,0.015323,0.893,-0.23907,-0.29167,0.16667,-0.25472,0.19247,36,12,True,all
emoface,brow_outer,noise,combined,m.amp,True,-0.025336,-0.074777,0.02513,0.8185,-0.18171,-0.27273,0.18182,-0.20859,0.19247,35,12,True,excl_fail
emoface,brow_outer,noise,combined,m.amp,False,-0.046755,-0.13398,0.043183,0.852,-0.24568,-0.2,0.2,-0.34,0.19962,15,5,True,lang:cn (descriptive)
emoface,brow_outer,noise,combined,m.amp,False,-0.015971,-0.024122,-0.0088953,1,-0.31623,-0.66667,0,-0.15575,0.080152,9,3,True,lang:en (descriptive)
emoface,brow_outer,noise,combined,m.amp,False,-0.021997,-0.1134,0.046499,0.707,-0.14783,-0.125,0.25,-0.19787,0.19194,12,4,True,lang:jp (descriptive)
emoface,brow_outer,noise,register,m.amp,False,0.00367,-0.030238,0.043361,0.4355,-0.11068,0,0.33333,0.043395,0.22984,36,12,True,all
emoface,brow_outer,noise,register,m.amp,False,-0.004961,-0.04799,0.052612,0.579,-0.18214,-0.1,0.4,-0.065135,0.1756,15,5,True,lang:cn (descriptive)
emoface,brow_outer,noise,register,m.amp,False,0.02329,-0.084435,0.16577,0.389,-0.1,-0.16667,0.33333,0.18855,0.30709,9,3,True,lang:en (descriptive)
emoface,brow_outer,noise,register,m.amp,False,-9.5486e-05,-0.032341,0.027614,0.566,-0.11888,0.25,0.25,-0.0017888,0.11892,12,4,True,lang:jp (descriptive)
emoface,brow_outer,noise,rate,m.amp,False,-0.84407,-2.8002,0.453,0.854,-0.10835,,,-0.28025,0.12199,24,12,True,all
emoface,brow_outer,noise,rate,m.amp,False,0.076269,-1.5616,1.3984,0.415,0.17408,,,0.045961,0.12741,10,5,True,lang:cn (descriptive)
emoface,brow_outer,noise,rate,m.amp,False,-2.8604,-9.5303,1.2442,0.728,-0.29277,,,-0.51523,0.14007,6,3,True,lang:en (descriptive)
emoface,brow_outer,noise,rate,m.amp,False,-0.4823,-1.0587,0.12583,0.925,-0.54554,,,-0.59483,0.063296,8,4,True,lang:jp (descriptive)
emoface,lid_upper,clean,span,m.amp,False,0.062192,-0.049451,0.168,0.144,0.2324,0.1,0.083333,0.17732,0.32236,60,12,True,all
emoface,lid_upper,clean,span,m.amp,True,0.059353,-0.056131,0.168,0.159,0.20151,0.091667,0.083333,0.16773,0.32236,58,12,True,excl_fail
emoface,lid_upper,clean,span,m.amp,False,-0.0063773,-0.20594,0.17716,0.513,-0.014615,-0.08,0,-0.016501,0.4197,25,5,True,lang:cn (descriptive)
emoface,lid_upper,clean,span,m.amp,False,0.18266,0.095685,0.3657,0,0.525,0.46667,0,0.44641,0.45947,15,3,True,lang:en (descriptive)
emoface,lid_upper,clean,span,m.amp,False,0.036926,-0.13829,0.17927,0.333,0.094737,0.05,0.25,0.14937,0.24249,20,4,True,lang:jp (descriptive)
emoface,lid_upper,clean,span,m.vel_rms,False,0.033599,-0.061776,0.13439,0.2725,0.16677,-0.066667,0.083333,0.1192,0.21573,60,12,True,all
emoface,lid_upper,clean,span,m.vel_rms,True,0.031065,-0.065207,0.13472,0.287,0.15519,-0.041667,0.16667,0.10922,0.21573,58,12,True,excl_fail
emoface,lid_upper,clean,span,m.event_rate,False,-0.062291,-0.24988,0.13974,0.7385,-0.16463,-0.20322,0,-0.10349,0.18334,60,12,False,all
emoface,lid_upper,clean,span,m.event_rate,True,-0.063997,-0.25611,0.14054,0.7385,-0.17321,-0.20322,0,-0.10489,0.18334,58,12,False,excl_fail
emoface,lid_upper,clean,span_pyin,m.amp,False,0.059504,-0.02917,0.13573,0.0655,0.19661,0.1,0.083333,0.23134,0.32236,60,12,True,all
emoface,lid_upper,clean,span_pyin,m.amp,True,0.057874,-0.037865,0.13386,0.075,0.16971,0.091667,0.083333,0.22449,0.32236,58,12,True,excl_fail
emoface,lid_upper,clean,span_pyin,m.amp,False,0.037232,-0.2369,0.21376,0.403,0.075385,-0.08,0,0.07915,0.4197,25,5,True,lang:cn (descriptive)
emoface,lid_upper,clean,span_pyin,m.amp,False,0.069146,0.060824,0.1571,0,0.36786,0.46667,0,0.35897,0.45947,15,3,True,lang:en (descriptive)
emoface,lid_upper,clean,span_pyin,m.amp,False,0.039906,-0.1447,0.18031,0.333,0.081203,0.05,0.25,0.15911,0.24249,20,4,True,lang:jp (descriptive)
emoface,lid_upper,clean,span_pyin,m.vel_rms,False,0.044502,-0.060536,0.090285,0.1485,0.13031,-0.066667,0.083333,0.21529,0.21573,60,12,True,all
emoface,lid_upper,clean,span_pyin,m.vel_rms,True,0.043244,-0.067141,0.088711,0.165,0.1128,-0.041667,0.16667,0.20869,0.21573,58,12,True,excl_fail
emoface,lid_upper,clean,span_pyin,m.event_rate,False,-0.041694,-0.24264,0.037621,0.86,-0.17424,-0.20322,0,-0.094456,0.18334,60,12,False,all
emoface,lid_upper,clean,span_pyin,m.event_rate,True,-0.042277,-0.25326,0.038433,0.86,-0.1782,-0.20322,0,-0.095114,0.18334,58,12,False,excl_fail
emoface,lid_upper,clean,dyn,m.amp,False,0.064789,-0.052134,0.20325,0.157,0.0363,-0.083333,0.33333,0.2661,0.098519,36,12,True,all
emoface,lid_upper,clean,dyn,m.amp,False,0.18487,-0.031538,0.41541,0.071,0.48929,0.1,0.4,0.55548,0.096982,15,5,True,lang:cn (descriptive)
emoface,lid_upper,clean,dyn,m.amp,False,0.0276,-0.15348,0.24549,0.394,-0.05,0.16667,0.33333,0.15437,0.1279,9,3,True,lang:en (descriptive)
emoface,lid_upper,clean,dyn,m.amp,False,-0.061422,-0.12525,0.044764,0.919,-0.6014,-0.5,0.25,-0.52236,0.088224,12,4,True,lang:jp (descriptive)
emoface,lid_upper,clean,dyn,m.vel_rms,False,0.10089,0.0091559,0.21128,0.014,0.4656,0.375,0.5,0.47229,0.10083,36,12,True,all
emoface,lid_upper,clean,dyn,m.event_rate,False,0.1308,-0.26377,0.43414,0.2325,0.28471,0.43301,0,0.17909,0.13889,36,12,False,all
emoface,lid_upper,clean,combined,m.amp,False,0.060402,0.002676,0.12503,0.0215,0.34059,0.16667,0.41667,0.42563,0.19482,36,12,True,all
emoface,lid_upper,clean,combined,m.amp,True,0.058528,-0.0030065,0.12841,0.031,0.30697,0.090909,0.36364,0.40427,0.16822,35,12,True,excl_fail
emoface,lid_upper,clean,combined,m.amp,False,0.071959,-0.012809,0.15949,0.064,0.47246,0.3,0.4,0.50377,0.29233,15,5,True,lang:cn (descriptive)
emoface,lid_upper,clean,combined,m.amp,False,0.15427,0.057386,0.30773,0,0.89598,1,1,0.79458,0.19037,9,3,True,lang:en (descriptive)
emoface,lid_upper,clean,combined,m.amp,False,-0.024441,-0.061482,0.027359,0.796,-0.50262,-0.625,0,-0.29986,0.11757,12,4,True,lang:jp (descriptive)
emoface,lid_upper,clean,combined,m.vel_rms,False,0.041078,-0.0093596,0.098418,0.057,0.30457,0.29167,0.5,0.34782,0.18327,36,12,True,all
emoface,lid_upper,clean,combined,m.vel_rms,True,0.038639,-0.015036,0.10046,0.083,0.2611,0.22727,0.45455,0.32115,0.1694,35,12,True,excl_fail
emoface,lid_upper,clean,combined,m.event_rate,False,-0.00042708,-0.13006,0.11882,0.504,0.059304,,0.1,-0.0014871,0.2,36,12,False,all
emoface,lid_upper,clean,combined,m.event_rate,True,0.026211,-0.096621,0.14332,0.3365,0.16609,,0.11111,0.094268,0.18333,35,12,False,excl_fail
emoface,lid_upper,clean,register,m.amp,False,-0.0033513,-0.042238,0.032331,0.571,-0.057658,-0.041667,0.16667,-0.042754,0.17348,36,12,True,all
emoface,lid_upper,clean,register,m.amp,False,-0.042746,-0.09997,-0.0053489,0.989,-0.33929,-0.4,0,-0.48933,0.15988,15,5,True,lang:cn (descriptive)
emoface,lid_upper,clean,register,m.amp,False,0.079472,0.038719,0.1254,0,0.8,0.83333,0.66667,0.85869,0.34579,9,3,True,lang:en (descriptive)
emoface,lid_upper,clean,register,m.amp,False,-0.015573,-0.043318,0.012158,0.835,-0.1958,-0.25,0,-0.31072,0.14564,12,4,True,lang:jp (descriptive)
emoface,lid_upper,clean,register,m.vel_rms,False,-0.014613,-0.054116,0.021889,0.7725,-0.22986,-0.375,0.25,-0.19266,0.15984,36,12,True,all
emoface,lid_upper,clean,register,m.event_rate,False,0.04637,-0.015283,0.11426,0.0685,0.23575,,0.11111,0.338,0.14583,36,12,False,all
emoface,lid_upper,clean,rate,m.amp,False,0.19083,-0.4984,0.84582,0.311,0.1565,,,0.15602,0.093495,24,12,True,all
emoface,lid_upper,clean,rate,m.amp,False,0.28773,-1.2092,1.607,0.375,0.17408,,,0.17661,0.19296,10,5,True,lang:cn (descriptive)
emoface,lid_upper,clean,rate,m.amp,False,0.25503,-0.31106,0.79102,0.158,0.29277,,,0.49271,0.032242,6,3,True,lang:en (descriptive)
emoface,lid_upper,clean,rate,m.amp,False,0.021562,-0.89834,0.89374,0.438,0,,,0.021901,0.09447,8,4,True,lang:jp (descriptive)
emoface,lid_upper,clean,rate,m.vel_rms,False,0.22923,-0.33072,0.66928,0.206,0.40931,,,0.24568,0.074456,24,12,True,all
emoface,lid_upper,clean,rate,m.event_rate,False,0.4658,-1.1175,1.8678,0.271,0.27254,,,0.17674,0,24,12,False,all
emoface,lid_upper,noise,span,m.amp,False,0.051943,-0.054602,0.1538,0.1755,0.23151,0.16667,0.083333,0.15071,0.32881,60,12,True,all
emoface,lid_upper,noise,span,m.amp,True,0.050074,-0.059564,0.15497,0.19,0.20354,0.19167,0.16667,0.14371,0.32881,58,12,True,excl_fail
emoface,lid_upper,noise,span,m.amp,False,-0.027039,-0.20452,0.14518,0.622,-0.049231,0.02,0,-0.06994,0.41499,25,5,True,lang:cn (descriptive)
emoface,lid_upper,noise,span,m.amp,False,0.16767,0.080445,0.34235,0,0.53571,0.5,0,0.42955,0.46764,15,3,True,lang:en (descriptive)
emoface,lid_upper,noise,span,m.amp,False,0.041029,-0.13015,0.18656,0.333,0.17594,0.1,0.25,0.16609,0.23973,20,4,True,lang:jp (descriptive)
emoface,lid_upper,noise,span,m.vel_rms,False,0.030608,-0.06588,0.13019,0.2855,0.15749,0.025,0.083333,0.10901,0.20292,60,12,True,all
emoface,lid_upper,noise,span,m.vel_rms,True,0.02902,-0.068871,0.13126,0.301,0.14817,0.05,0.16667,0.10239,0.20292,58,12,True,excl_fail
emoface,lid_upper,noise,span,m.event_rate,False,-0.055487,-0.23556,0.1464,0.7195,-0.085447,-0.10662,0,-0.083569,0.225,60,12,False,all
emoface,lid_upper,noise,span,m.event_rate,True,-0.057006,-0.24077,0.1497,0.7195,-0.093813,-0.10662,0,-0.084705,0.225,58,12,False,excl_fail
emoface,lid_upper,noise,span_pyin,m.amp,False,0.050354,-0.040647,0.12139,0.085,0.19122,0.16667,0.083333,0.19923,0.32881,60,12,True,all
emoface,lid_upper,noise,span_pyin,m.amp,True,0.04927,-0.047025,0.12107,0.099,0.17555,0.19167,0.16667,0.1941,0.32881,58,12,True,excl_fail
emoface,lid_upper,noise,span_pyin,m.amp,False,0.0049801,-0.25662,0.17389,0.493,0.031538,0.02,0,0.010584,0.41499,25,5,True,lang:cn (descriptive)
emoface,lid_upper,noise,span_pyin,m.amp,False,0.060776,0.052992,0.14712,0,0.375,0.5,0,0.33074,0.46764,15,3,True,lang:en (descriptive)
emoface,lid_upper,noise,span_pyin,m.amp,False,0.044251,-0.13615,0.19021,0.333,0.15789,0.1,0.25,0.17655,0.23973,20,4,True,lang:jp (descriptive)
emoface,lid_upper,noise,span_pyin,m.vel_rms,False,0.045163,-0.063371,0.089363,0.1575,0.11998,0.025,0.083333,0.21933,0.20292,60,12,True,all
emoface,lid_upper,noise,span_pyin,m.vel_rms,True,0.044427,-0.071107,0.089124,0.169,0.1136,0.05,0.16667,0.21516,0.20292,58,12,True,excl_fail
emoface,lid_upper,noise,span_pyin,m.event_rate,False,-0.036264,-0.23459,0.051045,0.827,-0.085053,-0.10662,0,-0.074478,0.225,60,12,False,all
emoface,lid_upper,noise,span_pyin,m.event_rate,True,-0.036771,-0.24019,0.054243,0.827,-0.086503,-0.10662,0,-0.074996,0.225,58,12,False,excl_fail
emoface,lid_upper,noise,dyn,m.amp,False,0.057615,-0.062796,0.19821,0.193,0.041964,-0.083333,0.33333,0.23488,0.10491,36,12,True,all
emoface,lid_upper,noise,dyn,m.amp,False,0.18148,-0.019822,0.40937,0.071,0.51786,0.1,0.4,0.56288,0.062857,15,5,True,lang:cn (descriptive)
emoface,lid_upper,noise,dyn,m.amp,False,0.031857,-0.17638,0.26954,0.394,-0.05,0.16667,0.33333,0.15946,0.14529,9,3,True,lang:en (descriptive)
emoface,lid_upper,noise,dyn,m.amp,False,-0.082173,-0.16888,0.020098,0.959,-0.66434,-0.5,0.25,-0.592,0.089677,12,4,True,lang:jp (descriptive)
emoface,lid_upper,noise,dyn,m.vel_rms,False,0.096398,0.0061368,0.20679,0.017,0.45504,0.41667,0.5,0.46088,0.092702,36,12,True,all
emoface,lid_upper,noise,dyn,m.event_rate,False,0.22333,0.064141,0.39939,0,0.41808,0.66068,0,0.46808,0.050001,36,12,False,all
emoface,lid_upper,noise,combined,m.amp,False,0.060838,0.0056067,0.12131,0.0135,0.34387,0.20833,0.41667,0.42877,0.20403,36,12,True,all
emoface,lid_upper,noise,combined,m.amp,True,0.058476,0.00049694,0.12408,0.024,0.3052,0.13636,0.36364,0.40491,0.164,35,12,True,excl_fail
emoface,lid_upper,noise,combined,m.amp,False,0.072853,-0.012713,0.15963,0.054,0.43466,0.3,0.4,0.48247,0.29931,15,5,True,lang:cn (descriptive)
emoface,lid_upper,noise,combined,m.amp,False,0.14293,0.03473,0.28817,0,0.89598,1,1,0.77053,0.20614,9,3,True,lang:en (descriptive)
emoface,lid_upper,noise,combined,m.amp,False,-0.01575,-0.052912,0.023417,0.782,-0.38435,-0.5,0,-0.20184,0.10275,12,4,True,lang:jp (descriptive)
emoface,lid_upper,noise,combined,m.vel_rms,False,0.040427,-0.010296,0.099656,0.064,0.31112,0.29167,0.41667,0.33871,0.18067,36,12,True,all
emoface,lid_upper,noise,combined,m.vel_rms,True,0.038126,-0.015846,0.1013,0.0895,0.2611,0.22727,0.36364,0.31317,0.17399,35,12,True,excl_fail
emoface,lid_upper,noise,combined,m.event_rate,False,0.017728,-0.09678,0.12515,0.3835,0.1151,,0,0.068053,0.225,36,12,False,all
emoface,lid_upper,noise,combined,m.event_rate,True,0.045577,-0.056883,0.14789,0.1915,0.22609,,0,0.18345,0.2,35,12,False,excl_fail
emoface,lid_upper,noise,register,m.amp,False,-0.0007846,-0.03902,0.034366,0.514,-0.0082368,-0.083333,0.16667,-0.0099564,0.20949,36,12,True,all
emoface,lid_upper,noise,register,m.amp,False,-0.038032,-0.098203,0.0084173,0.962,-0.22143,-0.4,0,-0.42523,0.19694,15,5,True,lang:cn (descriptive)
emoface,lid_upper,noise,register,m.amp,False,0.07951,0.040258,0.12411,0,0.8,0.83333,0.66667,0.86391,0.34497,9,3,True,lang:en (descriptive)
emoface,lid_upper,noise,register,m.amp,False,-0.013806,-0.038647,0.011045,0.874,-0.18182,-0.375,0,-0.28655,0.13634,12,4,True,lang:jp (descriptive)
emoface,lid_upper,noise,register,m.vel_rms,False,-0.012817,-0.052853,0.023731,0.7445,-0.20695,-0.25,0.25,-0.16838,0.16116,36,12,True,all
emoface,lid_upper,noise,register,m.event_rate,False,0.041419,-0.022605,0.11382,0.1095,0.31347,,0.125,0.28448,0.14583,36,12,False,all
emoface,lid_upper,noise,rate,m.amp,False,0.2303,-0.44927,0.92125,0.2835,0.18058,,,0.18267,0.086405,24,12,True,all
emoface,lid_upper,noise,rate,m.amp,False,0.4559,-1.0036,1.8597,0.306,0.31334,,,0.26671,0.16941,10,5,True,lang:cn (descriptive)
emoface,lid_upper,noise,rate,m.amp,False,0.11067,-0.46493,0.634,0.376,0.29277,,,0.23875,0.047805,6,3,True,lang:en (descriptive)
emoface,lid_upper,noise,rate,m.amp,False,0.038033,-0.8473,0.91628,0.438,0,,,0.03891,0.093204,8,4,True,lang:jp (descriptive)
emoface,lid_upper,noise,rate,m.vel_rms,False,0.25082,-0.29338,0.66663,0.1775,0.43339,,,0.27862,0.068258,24,12,True,all
emoface,lid_upper,noise,rate,m.event_rate,False,-0.06825,-1.9774,1.8081,0.5325,-0.012865,,,-0.020108,0.050001,24,12,False,all
emoface,jaw,clean,span,m.amp,False,-0.0054022,-0.042923,0.036493,0.608,-0.12959,-0.31667,0,-0.046739,0.092246,60,12,True,all
emoface,jaw,clean,span,m.amp,True,-0.010541,-0.043749,0.026911,0.6975,-0.19782,-0.34167,0,-0.093237,0.089225,58,12,True,excl_fail
emoface,jaw,clean,span,m.amp,False,-0.026618,-0.08591,0.043382,0.803,-0.51231,-0.6,0,-0.2417,0.063523,25,5,True,lang:cn (descriptive)
emoface,jaw,clean,span,m.amp,False,0.026013,-0.044635,0.11712,0.305,0.2,0.1,0,0.17124,0.17558,15,3,True,lang:en (descriptive)
emoface,jaw,clean,span,m.amp,False,-0.0085941,-0.050077,0.057806,0.754,-0.25865,-0.275,0,-0.10315,0.062604,20,4,True,lang:jp (descriptive)
emoface,jaw,clean,span,m.vel_rms,False,3.1692e-05,-0.023063,0.023799,0.495,0.003112,-0.1,0,0.0003909,0.064786,60,12,True,all
emoface,jaw,clean,span,m.vel_rms,True,-0.0012815,-0.024124,0.022729,0.533,-0.041865,-0.13333,0,-0.01569,0.064786,58,12,True,excl_fail
emoface,jaw,clean,span,m.event_rate,False,0.077754,-0.025312,0.19199,0.072,0.15807,,0,0.15647,0.125,60,12,False,all
emoface,jaw,clean,span,m.event_rate,True,0.043503,-0.042166,0.14693,0.168,0.10086,,0,0.096593,0.10417,58,12,False,excl_fail
emoface,jaw,clean,span_pyin,m.amp,False,-0.00033277,-0.035129,0.028299,0.523,-0.13281,-0.31667,0,-0.003926,0.092246,60,12,True,all
emoface,jaw,clean,span_pyin,m.amp,True,-0.0029021,-0.040899,0.019642,0.6405,-0.20053,-0.34167,0,-0.035234,0.089225,58,12,True,excl_fail
emoface,jaw,clean,span_pyin,m.amp,False,-0.027715,-0.10481,0.054062,0.759,-0.45692,-0.6,0,-0.20677,0.063523,25,5,True,lang:cn (descriptive)
emoface,jaw,clean,span_pyin,m.amp,False,0.0070211,-0.0062779,0.16604,0.033,0.15357,0.1,0,0.09818,0.17558,15,3,True,lang:en (descriptive)
emoface,jaw,clean,span_pyin,m.amp,False,-0.0079205,-0.053416,0.058932,0.754,-0.23158,-0.275,0,-0.093695,0.062604,20,4,True,lang:jp (descriptive)
emoface,jaw,clean,span_pyin,m.vel_rms,False,-0.0027028,-0.017138,0.020328,0.6595,-0.061406,-0.125,0,-0.045459,0.064786,60,12,True,all
emoface,jaw,clean,span_pyin,m.vel_rms,True,-0.0034013,-0.019777,0.0191,0.706,-0.086653,-0.13333,0,-0.057163,0.064786,58,12,True,excl_fail
emoface,jaw,clean,span_pyin,m.event_rate,False,0.042395,-0.014576,0.23673,0.0675,0.19467,,0,0.11634,0.125,60,12,False,all
emoface,jaw,clean,span_pyin,m.event_rate,True,0.023832,-0.033347,0.16666,0.1595,0.13443,,0,0.072632,0.10417,58,12,False,excl_fail
emoface,jaw,clean,dyn,m.amp,False,0.0073535,-0.078808,0.1119,0.4385,-0.10452,0.041667,0.5,0.041997,0.10822,36,12,True,all
emoface,jaw,clean,dyn,m.amp,False,-0.054999,-0.15587,0.053161,0.87,-0.42143,-0.1,0.4,-0.39105,0.086293,15,5,True,lang:cn (descriptive)
emoface,jaw,clean,dyn,m.amp,False,0.12762,-0.17274,0.34119,0.282,0.31667,0.33333,0.66667,0.47647,0.19593,9,3,True,lang:en (descriptive)
emoface,jaw,clean,dyn,m.amp,False,-0.004037,-0.11223,0.1022,0.555,0.17483,0,0.5,-0.034929,0.078932,12,4,True,lang:jp (descriptive)
emoface,jaw,clean,dyn,m.vel_rms,False,0.0044611,-0.049943,0.060308,0.4265,-0.016992,0.20833,0.5,0.041822,0.071141,36,12,True,all
emoface,jaw,clean,dyn,m.event_rate,False,-0.10857,-0.36757,0.13595,0.798,-0.23415,,0,-0.18445,0.18333,36,12,False,all
emoface,jaw,clean,combined,m.amp,False,-0.0033333,-0.043219,0.041529,0.557,-0.062223,-0.125,0.33333,-0.038227,0.13189,36,12,True,all
emoface,jaw,clean,combined,m.amp,True,-0.010441,-0.047235,0.035135,0.6755,-0.1182,-0.22727,0.27273,-0.12138,0.13189,35,12,True,excl_fail
emoface,jaw,clean,combined,m.amp,False,-0.035359,-0.082758,0.012041,0.927,-0.45356,-0.5,0.2,-0.5217,0.098937,15,5,True,lang:cn (descriptive)
emoface,jaw,clean,combined,m.amp,False,0.059646,-0.086894,0.13792,0.282,0.36893,0.5,0.66667,0.44876,0.27436,9,3,True,lang:en (descriptive)
emoface,jaw,clean,combined,m.amp,False,-0.010536,-0.059195,0.042357,0.651,-0.029566,-0.125,0.25,-0.17053,0.10778,12,4,True,lang:jp (descriptive)
emoface,jaw,clean,combined,m.vel_rms,False,-0.0023699,-0.028004,0.026111,0.5655,-0.088422,-0.20833,0.25,-0.043041,0.08702,36,12,True,all
emoface,jaw,clean,combined,m.vel_rms,True,-0.0075631,-0.031597,0.019883,0.7065,-0.15348,-0.31818,0.18182,-0.14158,0.08702,35,12,True,excl_fail
emoface,jaw,clean,combined,m.event_rate,False,0.016817,-0.089179,0.12044,0.378,0.11852,0.23325,0.125,0.071394,0.14583,36,12,False,all
emoface,jaw,clean,combined,m.event_rate,True,0.017938,-0.092406,0.13005,0.378,0.12013,0.23325,0.125,0.073735,0.14583,35,12,False,excl_fail
emoface,jaw,clean,register,m.amp,False,0.00014668,-0.01047,0.010584,0.4805,-0.010553,0.041667,0.25,0.005442,0.079216,36,12,True,all
emoface,jaw,clean,register,m.amp,False,0.008949,-0.0064023,0.024024,0.181,0.26071,0.4,0.4,0.40343,0.079635,15,5,True,lang:cn (descriptive)
emoface,jaw,clean,register,m.amp,False,-0.0093177,-0.013055,-0.0053157,1,-0.3,-0.5,0,-0.27705,0.078797,9,3,True,lang:en (descriptive)
emoface,jaw,clean,register,m.amp,False,-0.0037945,-0.024987,0.014832,0.589,-0.12587,0,0.25,-0.14152,0.086588,12,4,True,lang:jp (descriptive)
emoface,jaw,clean,register,m.vel_rms,False,0.0026579,-0.0026682,0.0086327,0.196,0.1964,0.125,0.16667,0.1107,0.060122,36,12,True,all
emoface,jaw,clean,register,m.event_rate,False,-0.0022891,-0.054011,0.053868,0.541,-0.12807,-0.014886,0,-0.018691,0.18333,36,12,False,all
