participant,listener_group,in_primary,block,trial_index,is_practice,is_catch,revision,stimulus_file,stim_language,voice_id,voice_emotion,presentation,cue_manip,voice_arm,widget,n_afc,chosen_side,response_emotion,intensity,naturalness,confidence,rt_ms,n_replays,focus_lost,focus_hidden,correct,catch_correct
P39,jp,1,pair,19,0,0,0,v6_pair_6f570415b8_2.mp4,en,rav12,fear,AV_pair,L:H|R:R,H_vs_R@strong,buttons,7,left,L2,,,,2064,0,0,0,,
P39,jp,1,pair,20,0,0,0,v6_pair_8073668068_1.mp4,en,rav02,dis,AV_pair,L:R|R:H,H_vs_R@strong,buttons,7,same,S0,,,,1567,0,0,0,,
P39,jp,1,pair,21,0,0,0,v6_pair_0c8482b715_1.mp4,en,rav02,ang,AV_pair,L:E|R:H,H_vs_E@normal,buttons,7,same,S0,,,,2474,0,0,0,,
P39,jp,1,pair,22,0,0,0,v6_pair_f5403c44bd_2.mp4,en,rav16,hap,AV_pair,L:H|R:R,H_vs_R@strong,buttons,7,same,S0,,,,2238,0,0,0,,
P39,jp,1,pair,23,0,0,0,v6_pair_c38e9eb491_2.mp4,en,rav18,dis,AV_pair,L:H|R:E,H_vs_E@strong,buttons,7,right,R2,,,,1473,0,0,0,,
P39,jp,1,pair,24,0,0,0,v6_pair_fb8e3dd060_1.mp4,en,rav08,ang,AV_pair,L:E|R:H,H_vs_E@normal,buttons,7,left,L1,,,,1594,0,0,0,,
P39,jp,1,pair,25,0,0,0,v6_pair_53e6c4770b_2.mp4,en,rav14,hap,AV_pair,L:H|R:E,H_vs_E@strong,buttons,7,left,L1,,,,3368,0,0,0,,
P39,jp,1,pair,26,0,0,0,v6_pair_faec1498b7_2.mp4,en,rav08,ang,AV_pair,L:H|R:R,H_vs_R@strong,buttons,7,left,L1,,,,2017,0,0,0,,
P39,jp,1,pair,27,0,0,0,v6_pair_69a37819e2_2.mp4,en,rav10,fear,AV_pair,L:H|R:E,H_vs_E@strong,buttons,7,right,R2,,,,2910,0,0,0,,
P39,jp,1,pair,28,0,0,0,v6_pair_e86b22f765_2.mp4,en,rav24,dis,AV_pair,L:H|R:E,H_vs_E@normal,buttons,7,right,R1,,,,1697,0,0,0,,
P39,jp,1,pair,29,0,0,0,v6_pair_0c7d060d5f_2.mp4,en,rav24,dis,AV_pair,L:H|R:E,H_vs_E@strong,buttons,7,right,R2,,,,1393,0,0,0,,
P39,jp,1,pair,30,0,0,0,v6_pair_d3f0adc106_1.mp4,en,rav10,fear,AV_pair,L:R|R:H,H_vs_R@strong,buttons,7,same,S0,,,,1370,0,0,0,,
P39,jp,1,pair,31,0,0,0,v6_pair_3961b3142e_1.mp4,en,rav20,fear,AV_pair,L:E|R:H,H_vs_E@strong,buttons,7,left,L1,,,,1625,0,0,0,,
P39,jp,1,pair,32,0,0,0,v6_pair_7ef69736a7_1.mp4,en,rav18,dis,AV_pair,L:R|R:H,H_vs_R@strong,buttons,7,right,R1,,,,1438,0,0,0,,
P39,jp,1,pair,33,0,0,0,v6_pair_1fc4717f31_1.mp4,en,rav16,hap,AV_pair,L:E|R:H,H_vs_E@normal,buttons,7,right,R1,,,,1399,0,0,0,,
P39,jp,1,pair,34,0,0,0,v6_pair_d81bffa4be_1.mp4,en,rav02,ang,AV_pair,L:E|R:H,H_vs_E@strong,buttons,7,right,R1,,,,1674,0,0,0,,
P39,jp,1,pair,35,0,0,0,v6_pair_13ae59e46d_2.mp4,en,rav02,dis,AV_pair,L:H|R:E,H_vs_E@strong,buttons,7,left,L1,,,,1948,0,0,0,,
P39,jp,1,pair,36,0,0,0,v6_pair_db8f08e27f_2.mp4,en,rav10,fear,AV_pair,L:H|R:E,H_vs_E@normal,buttons,7,right,R2,,,,1164,0,0,0,,
P39,jp,1,pair,37,0,0,0,v6_pair_23d7c570a2_1.mp4,en,rav04,hap,AV_pair,L:E|R:H,H_vs_E@strong,buttons,7,left,L1,,,,1516,0,0,0,,
P39,jp,1,pair,38,0,0,0,v6_pair_93629a9394_1.mp4,en,rav06,ang,AV_pair,L:R|R:H,H_vs_R@strong,buttons,7,right,R2,,,,699,0,0,0,,
P39,jp,1,pair,39,0,0,0,v6_pair_87b373e751_1.mp4,en,rav16,hap,AV_pair,L:E|R:H,H_vs_E@strong,buttons,7,left,L1,,,,2194,0,0,0,,
P39,jp,1,pair,40,0,0,0,v6_pair_a97dec2f4e_1.mp4,en,rav14,hap,AV_pair,L:R|R:H,H_vs_R@strong,buttons,7,left,L1,,,,1390,0,0,0,,
P39,jp,1,pair,41,0,0,0,v6_pair_33e30e2c1d_2.mp4,en,rav02,dis,AV_pair,L:H|R:E,H_vs_E@normal,buttons,7,same,S0,,,,774,0,0,0,,
P39,jp,1,pair,42,0,0,0,v6_pair_c12bac8692_1.mp4,en,rav08,ang,AV_pair,L:E|R:H,H_vs_E@strong,buttons,7,left,L2,,,,1473,0,0,0,,
P39,jp,1,pair,43,0,0,0,v6_pair_7697f115bc_1.mp4,en,rav12,fear,AV_pair,L:E|R:H,H_vs_E@strong,buttons,7,left,L2,,,,1093,0,0,0,,
P39,jp,1,pair,44,0,0,0,v6_pair_e5c0cf4a07_2.mp4,en,rav04,hap,AV_pair,L:H|R:R,H_vs_R@strong,buttons,7,right,R1,,,,1396,0,0,0,,
P39,jp,1,pair_ml,45,0,0,0,v6_pair_ml_97c8810aa2_2.mp4,en,en_hap_short_sentence,hap,AV_pair,L:L|R:Lrev,L_vs_Lrev@en,buttons,7,same,S0,,,,1708,0,0,0,,
P39,jp,1,pair_ml,46,0,0,0,v6_pair_ml_c4711cd80a_2.mp4,cn,0002_000488,ang,AV_pair,L:L|R:Lrev,L_vs_Lrev@cn,buttons,7,left,L1,,,,3650,0,0,0,,
P39,jp,1,pair_ml,47,0,0,0,v6_pair_ml_506942a631_1.mp4,en,en_sad_short_sentence,sad,AV_pair,L:Lrev|R:L,L_vs_Lrev@en,buttons,7,same,S0,,,,2612,0,0,0,,
P39,jp,1,pair_ml,48,0,0,0,v6_pair_ml_a717ea56f4_1.mp4,cn,0002_000838,hap,AV_pair,L:Lrev|R:L,L_vs_Lrev@cn,buttons,7,same,S0,,,,1423,0,0,0,,
P39,jp,1,pair_ml,49,0,0,0,v6_pair_ml_0bc71a1be9_2.mp4,jp,jp_ang_short_sentence,ang,AV_pair,L:L|R:Lrev,L_vs_Lrev@jp,buttons,7,left,L1,,,,2424,0,0,0,,
P39,jp,1,pair_ml,50,0,0,0,v6_pair_ml_9b2f256f7d_2.mp4,cn,0002_000838,hap,AV_pair,L:L|R:E,L_vs_E@cn,buttons,7,left,L1,,,,1923,0,0,0,,
P39,jp,1,pair_ml,51,0,0,0,v6_pair_ml_1780ae57a3_2.mp4,jp,jp_sad_short_sentence,sad,AV_pair,L:L|R:Lrev,L_vs_Lrev@jp,buttons,7,left,L1,,,,3116,0,0,0,,
P39,jp,1,pair_ml,52,0,0,0,v6_pair_ml_f26827db2f_1.mp4,en,en_hap_short_sentence,hap,AV_pair,L:E|R:L,L_vs_E@en,buttons,7,left,L2,,,,1482,0,0,0,,
P39,jp,1,pair_ml,53,0,0,0,v6_pair_ml_d921b78eb4_1.mp4,jp,jp_ang_short_sentence,ang,AV_pair,L:E|R:L,L_vs_E@jp,buttons,7,left,L2,,,,1264,1,0,0,,
P39,jp,1,pair_ml,54,0,0,0,v6_pair_ml_d6dd46665d_2.mp4,cn,0002_001188,sad,AV_pair,L:L|R:Lrev,L_vs_Lrev@cn,buttons,7,left,L1,,,,1243,0,0,0,,
P39,jp,1,pair_ml,55,0,0,0,v6_pair_ml_c3519312c6_1.mp4,jp,jp_hap_short_sentence,hap,AV_pair,L:Lrev|R:L,L_vs_Lrev@jp,buttons,7,right,R1,,,,1301,0,0,0,,
P39,jp,1,pair_ml,56,0,0,0,v6_pair_ml_44c920798b_2.mp4,en,en_ang_short_sentence,ang,AV_pair,L:L|R:E,L_vs_E@en,buttons,7,left,L2,,,,1293,0,0,0,,
P39,jp,1,pair_ml,57,0,0,0,v6_pair_ml_d5ab099d51_1.mp4,cn,0002_001188,sad,AV_pair,L:E|R:L,L_vs_E@cn,buttons,7,left,L2,,,,1027,0,0,0,,
P39,jp,1,pair_ml,58,0,0,0,v6_pair_ml_e5fa8f451a_1.mp4,en,en_ang_short_sentence,ang,AV_pair,L:Lrev|R:L,L_vs_Lrev@en,buttons,7,left,L2,,,,1327,0,0,0,,
P39,jp,1,pair_ml,59,0,0,0,v6_pair_ml_4fc1e0e0d1_1.mp4,jp,jp_sad_short_sentence,sad,AV_pair,L:E|R:L,L_vs_E@jp,buttons,7,left,L1,,,,1377,0,0,0,,
P39,jp,1,pair_ml,60,0,0,0,v6_pair_ml_7e3e5bb20d_1.mp4,cn,0002_000488,ang,AV_pair,L:E|R:L,L_vs_E@cn,buttons,7,right,R2,,,,1226,0,0,0,,
P39,jp,1,pair_ml,61,0,0,0,v6_pair_ml_98df03baec_2.mp4,en,en_sad_short_sentence,sad,AV_pair,L:L|R:E,L_vs_E@en,buttons,7,right,R1,,,,1200,0,0,0,,
P39,jp,1,pair_ml,62,0,0,0,v6_pair_ml_afa28cd8ae_2.mp4,jp,jp_hap_short_sentence,hap,AV_pair,L:L|R:E,L_vs_E@jp,buttons,7,left,L1,,,,2086,0,0,0,,
P39,jp,1,pair_mute,63,0,0,0,v6_pair_mute_005d45f10b_2.mp4,en,rav06,ang,AV_pair,L:H|R:E,mute:H_vs_E@strong,buttons,7,left,L2,,,,3192,1,0,0,,
P39,jp,1,pair_mute,64,0,0,0,v6_pair_mute_555cc59e4b_1.mp4,en,rav10,fear,AV_pair,L:E|R:H,mute:H_vs_E@strong,buttons,7,right,R2,,,,1702,0,0,0,,
P39,jp,1,pair_mute,65,0,0,0,v6_pair_mute_30ad4160ab_1.mp4,en,rav18,dis,AV_pair,L:E|R:H,mute:H_vs_E@strong,buttons,7,right,R2,,,,955,0,0,0,,
P39,jp,1,pair_mute,66,0,0,0,v6_pair_mute_250e7890e4_2.mp4,en,rav20,fear,AV_pair,L:H|R:E,mute:H_vs_E@strong,buttons,7,left,L1,,,,849,0,0,0,,
P39,jp,1,pair_mute,67,0,0,0,v6_pair_mute_39140f1f71_1.mp4,en,rav04,hap,AV_pair,L:E|R:H,mute:H_vs_E@strong,buttons,7,right,R2,,,,574,0,0,0,,
P39,jp,1,pair_mute,68,0,0,0,v6_pair_mute_3b6fa3b207_2.mp4,en,rav16,hap,AV_pair,L:H|R:E,mute:H_vs_E@strong,buttons,7,left,L2,,,,3330,0,0,0,,
P39,jp,1,voice_only,69,0,0,0,v6_voice_70e2096718_1.mp4,en,rav20,fear,voice_only,voice:strong,voice_check,buttons,7,,sad,6,,,3670,0,0,0,0,
P39,jp,1,voice_only,70,0,0,0,v6_voice_50a83a8476_1.mp4,en,rav18,dis,voice_only,voice:normal,voice_check,buttons,7,,fear,4,,,4716,0,0,0,0,
P39,jp,1,voice_only,70,0,0,1,v6_voice_50a83a8476_1.mp4,en,rav18,dis,voice_only,voice:normal,voice_check,buttons,7,,dis,5,,,1509,0,0,0,1,
P39,jp,1,voice_only,71,0,0,0,v6_voice_5daeb1533f_1.mp4,en,rav04,hap,voice_only,voice:strong,voice_check,buttons,7,,fear,5,,,1779,0,0,0,0,
P39,jp,1,voice_only,72,0,0,0,v6_voice_fb11565c01_1.mp4,en,rav20,fear,voice_only,voice:normal,voice_check,buttons,7,,sad,6,,,951,0,0,0,0,
P39,jp,1,voice_only,73,0,0,0,v6_voice_08aabec890_1.mp4,en,rav06,ang,voice_only,voice:strong,voice_check,buttons,7,,ang,7,,,929,0,0,0,1,
P39,jp,1,voice_only,74,0,0,0,v6_voice_214566cf57_1.mp4,en,rav14,hap,voice_only,voice:normal,voice_check,buttons,7,,dis,5,,,3905,0,0,0,0,
